,agreement,article_id,max_votes,sentence_order,votes
48,16.666666666666664,6,6,"(6, 1005)",1
49,0.0,6,6,"(6, 1006)",0
50,33.33333333333333,6,6,"(6, 1100)",2
51,33.33333333333333,6,6,"(6, 1101)",2
52,16.666666666666664,6,6,"(6, 1102)",1
53,0.0,6,6,"(6, 1103)",0
54,50.0,6,6,"(6, 1200)",3
55,33.33333333333333,6,6,"(6, 1201)",2
56,16.666666666666664,6,6,"(6, 1202)",1
57,16.666666666666664,6,6,"(6, 1203)",1
58,0.0,6,6,"(6, 1204)",0
59,16.666666666666664,6,6,"(6, 1300)",1
60,50.0,6,6,"(6, 1301)",3
61,0.0,6,6,"(6, 1302)",0
62,16.666666666666664,6,6,"(6, 1303)",1
63,0.0,6,6,"(6, 1304)",0
64,33.33333333333333,6,6,"(6, 1400)",2
65,16.666666666666664,6,6,"(6, 1401)",1
66,33.33333333333333,6,6,"(6, 1402)",2
67,50.0,6,6,"(6, 1403)",3
68,0.0,6,6,"(6, 1404)",0
69,16.666666666666664,6,6,"(6, 1500)",1
70,50.0,6,6,"(6, 1501)",3
71,16.666666666666664,6,6,"(6, 1502)",1
72,0.0,6,6,"(6, 1503)",0
73,16.666666666666664,6,6,"(6, 1600)",1
74,16.666666666666664,6,6,"(6, 1601)",1
75,50.0,6,6,"(6, 1602)",3
76,16.666666666666664,6,6,"(6, 1603)",1
77,33.33333333333333,6,6,"(6, 1604)",2
78,0.0,6,6,"(6, 1605)",0
79,33.33333333333333,6,6,"(6, 1700)",2
80,33.33333333333333,6,6,"(6, 1701)",2
81,33.33333333333333,6,6,"(6, 1702)",2
82,33.33333333333333,6,6,"(6, 1703)",2
83,33.33333333333333,6,6,"(6, 1704)",2
84,0.0,6,6,"(6, 1705)",0
85,33.33333333333333,6,6,"(6, 1800)",2
86,33.33333333333333,6,6,"(6, 1801)",2
87,33.33333333333333,6,6,"(6, 1802)",2
88,50.0,6,6,"(6, 1803)",3
89,0.0,6,6,"(6, 1804)",0
90,33.33333333333333,6,6,"(6, 1900)",2
91,0.0,6,6,"(6, 1901)",0
92,33.33333333333333,6,6,"(6, 1902)",2
93,33.33333333333333,6,6,"(6, 1903)",2
94,0.0,6,6,"(6, 1904)",0
95,50.0,6,6,"(6, 2000)",3
96,0.0,6,6,"(6, 2001)",0
97,33.33333333333333,6,6,"(6, 2002)",2
98,16.666666666666664,6,6,"(6, 2003)",1
99,0.0,6,6,"(6, 2004)",0
100,16.666666666666664,6,6,"(6, 2100)",1
101,50.0,6,6,"(6, 2101)",3
102,0.0,6,6,"(6, 2102)",0
103,16.666666666666664,6,6,"(6, 2200)",1
104,50.0,6,6,"(6, 2201)",3
105,0.0,6,6,"(6, 2202)",0
106,16.666666666666664,6,6,"(6, 2300)",1
107,33.33333333333333,6,6,"(6, 2301)",2
108,33.33333333333333,6,6,"(6, 2302)",2
109,16.666666666666664,6,6,"(6, 2303)",1
110,33.33333333333333,6,6,"(6, 2304)",2
111,0.0,6,6,"(6, 2305)",0
112,16.666666666666664,6,6,"(6, 2400)",1
113,0.0,6,6,"(6, 2401)",0
114,33.33333333333333,6,6,"(6, 2500)",2
115,16.666666666666664,6,6,"(6, 2501)",1
116,33.33333333333333,6,6,"(6, 2502)",2
117,0.0,6,6,"(6, 2503)",0
118,50.0,6,6,"(6, 2600)",3
119,0.0,6,6,"(6, 2601)",0
120,16.666666666666664,6,6,"(6, 2700)",1
121,50.0,6,6,"(6, 2701)",3
122,0.0,6,6,"(6, 2702)",0
123,0.0,6,6,"(6, 2703)",0
124,33.33333333333333,6,6,"(6, 2800)",2
125,50.0,6,6,"(6, 2801)",3
126,0.0,6,6,"(6, 2802)",0
127,0.0,6,6,"(6, 2900)",0
128,16.666666666666664,6,6,"(6, 2901)",1
129,16.666666666666664,6,6,"(6, 2902)",1
130,33.33333333333333,6,6,"(6, 2903)",2
131,0.0,6,6,"(6, 2904)",0
132,0.0,6,6,"(6, 3000)",0
133,0.0,6,6,"(6, 3001)",0
134,16.666666666666664,6,6,"(6, 3002)",1
135,16.666666666666664,6,6,"(6, 3003)",1
136,33.33333333333333,6,6,"(6, 3004)",2
137,33.33333333333333,6,6,"(6, 3005)",2
138,0.0,6,6,"(6, 3006)",0
139,33.33333333333333,6,6,"(6, 3100)",2
140,33.33333333333333,6,6,"(6, 3101)",2
141,50.0,6,6,"(6, 3102)",3
142,16.666666666666664,6,6,"(6, 3103)",1
143,33.33333333333333,6,6,"(6, 3104)",2
144,16.666666666666664,6,6,"(6, 3105)",1
145,0.0,6,6,"(6, 3106)",0
146,33.33333333333333,6,6,"(6, 3200)",2
147,0.0,6,6,"(6, 3201)",0
148,16.666666666666664,6,6,"(6, 3202)",1
149,16.666666666666664,6,6,"(6, 3203)",1
150,0.0,6,6,"(6, 3204)",0
151,33.33333333333333,6,6,"(6, 3300)",2
152,16.666666666666664,6,6,"(6, 3301)",1
153,16.666666666666664,6,6,"(6, 3302)",1
154,0.0,6,6,"(6, 3303)",0
155,33.33333333333333,6,6,"(6, 3400)",2
156,33.33333333333333,6,6,"(6, 3401)",2
157,33.33333333333333,6,6,"(6, 3402)",2
158,50.0,6,6,"(6, 3403)",3
159,33.33333333333333,6,6,"(6, 3404)",2
160,0.0,6,6,"(6, 3405)",0
161,16.666666666666664,6,6,"(6, 3500)",1
162,0.0,6,6,"(6, 3501)",0
163,16.666666666666664,6,6,"(6, 3502)",1
164,33.33333333333333,6,6,"(6, 3503)",2
165,16.666666666666664,6,6,"(6, 3504)",1
166,0.0,6,6,"(6, 3505)",0
167,16.666666666666664,6,6,"(6, 3506)",1
168,0.0,6,6,"(6, 3507)",0
169,16.666666666666664,6,6,"(6, 3600)",1
170,0.0,6,6,"(6, 3601)",0
171,0.0,6,6,"(6, 3602)",0
172,16.666666666666664,6,6,"(6, 3603)",1
173,0.0,6,6,"(6, 3604)",0
174,33.33333333333333,6,6,"(6, 3700)",2
175,16.666666666666664,6,6,"(6, 3701)",1
176,0.0,6,6,"(6, 3702)",0
177,16.666666666666664,6,6,"(6, 3703)",1
178,16.666666666666664,6,6,"(6, 3704)",1
179,33.33333333333333,6,6,"(6, 3705)",2
180,33.33333333333333,6,6,"(6, 3706)",2
181,0.0,6,6,"(6, 3707)",0
182,16.666666666666664,6,6,"(6, 3800)",1
183,50.0,6,6,"(6, 3801)",3
184,33.33333333333333,6,6,"(6, 3802)",2
185,16.666666666666664,6,6,"(6, 3803)",1
186,0.0,6,6,"(6, 3804)",0
187,16.666666666666664,6,6,"(6, 3900)",1
188,16.666666666666664,6,6,"(6, 3901)",1
189,50.0,6,6,"(6, 3902)",3
190,33.33333333333333,6,6,"(6, 3903)",2
191,16.666666666666664,6,6,"(6, 3904)",1
192,50.0,6,6,"(6, 3905)",3
193,33.33333333333333,6,6,"(6, 3906)",2
194,16.666666666666664,6,6,"(6, 3907)",1
195,0.0,6,6,"(6, 3908)",0
196,16.666666666666664,6,6,"(6, 4000)",1
197,50.0,6,6,"(6, 4001)",3
198,16.666666666666664,6,6,"(6, 4002)",1
199,50.0,6,6,"(6, 4003)",3
200,0.0,6,6,"(6, 4004)",0
201,16.666666666666664,6,6,"(6, 4100)",1
202,33.33333333333333,6,6,"(6, 4101)",2
203,0.0,6,6,"(6, 4102)",0
204,16.666666666666664,6,6,"(6, 4103)",1
205,33.33333333333333,6,6,"(6, 4104)",2
206,0.0,6,6,"(6, 4105)",0
207,66.66666666666666,6,6,"(6, 4200)",4
208,16.666666666666664,6,6,"(6, 4201)",1
209,16.666666666666664,6,6,"(6, 4202)",1
210,50.0,6,6,"(6, 4203)",3
211,0.0,6,6,"(6, 4204)",0
212,33.33333333333333,6,6,"(6, 4300)",2
213,33.33333333333333,6,6,"(6, 4301)",2
214,16.666666666666664,6,6,"(6, 4302)",1
215,16.666666666666664,6,6,"(6, 4303)",1
216,16.666666666666664,6,6,"(6, 4304)",1
217,0.0,6,6,"(6, 4305)",0
218,0.0,6,6,"(6, 4306)",0
219,0.0,6,6,"(6, 4400)",0
220,50.0,6,6,"(6, 4401)",3
221,50.0,6,6,"(6, 4402)",3
222,16.666666666666664,6,6,"(6, 4403)",1
223,33.33333333333333,6,6,"(6, 4404)",2
224,16.666666666666664,6,6,"(6, 4405)",1
225,0.0,6,6,"(6, 4406)",0
226,33.33333333333333,6,6,"(6, 4500)",2
227,16.666666666666664,6,6,"(6, 4501)",1
228,16.666666666666664,6,6,"(6, 4502)",1
229,0.0,6,6,"(6, 4503)",0
230,16.666666666666664,6,6,"(6, 4504)",1
231,0.0,6,6,"(6, 4505)",0
232,33.33333333333333,6,6,"(6, 4600)",2
233,16.666666666666664,6,6,"(6, 4601)",1
234,33.33333333333333,6,6,"(6, 4602)",2
235,0.0,6,6,"(6, 4603)",0
236,0.0,6,6,"(6, 4604)",0
237,16.666666666666664,6,6,"(6, 4605)",1
238,0.0,6,6,"(6, 4606)",0
239,0.0,6,6,"(6, 4700)",0
240,0.0,6,6,"(6, 4800)",0
