,agreement,article_id,max_votes,sentence_order,votes
138,12.5,tldr,8,148,1
139,50.0,tldr,8,149,4
140,50.0,tldr,8,169,4
141,25.0,tldr,8,178,2
142,12.5,tldr,8,179,1
143,37.5,tldr,8,180,3
144,50.0,tldr,8,181,4
145,50.0,tldr,8,182,4
146,37.5,tldr,8,183,3
147,37.5,tldr,8,184,3
148,0.0,tldr,8,185,0
149,0.0,tldr,8,186,0
150,0.0,tldr,8,187,0
151,50.0,tldr,8,170,4
152,0.0,tldr,8,188,0
153,0.0,tldr,8,189,0
154,0.0,tldr,8,190,0
155,0.0,tldr,8,191,0
156,0.0,tldr,8,192,0
157,0.0,tldr,8,193,0
158,0.0,tldr,8,194,0
159,0.0,tldr,8,195,0
160,0.0,tldr,8,196,0
161,12.5,tldr,8,171,1
162,62.5,tldr,8,172,5
163,12.5,tldr,8,173,1
164,75.0,tldr,8,174,6
165,25.0,tldr,8,175,2
166,37.5,tldr,8,176,3
167,62.5,tldr,8,177,5
168,62.5,tldr,8,197,5
169,12.5,tldr,8,206,1
170,62.5,tldr,8,207,5
171,12.5,tldr,8,208,1
172,0.0,tldr,8,209,0
173,12.5,tldr,8,210,1
174,50.0,tldr,8,211,4
175,50.0,tldr,8,212,4
176,25.0,tldr,8,213,2
177,37.5,tldr,8,214,3
178,25.0,tldr,8,215,2
179,100.0,tldr,8,198,8
180,37.5,tldr,8,216,3
181,0.0,tldr,8,217,0
182,0.0,tldr,8,218,0
183,0.0,tldr,8,219,0
184,0.0,tldr,8,220,0
185,0.0,tldr,8,221,0
186,0.0,tldr,8,222,0
187,0.0,tldr,8,223,0
188,0.0,tldr,8,224,0
189,37.5,tldr,8,199,3
190,0.0,tldr,8,200,0
191,0.0,tldr,8,201,0
192,0.0,tldr,8,202,0
193,50.0,tldr,8,203,4
194,0.0,tldr,8,204,0
195,0.0,tldr,8,205,0
196,62.5,tldr,8,225,5
197,37.5,tldr,8,234,3
198,37.5,tldr,8,235,3
199,50.0,tldr,8,236,4
200,0.0,tldr,8,237,0
201,0.0,tldr,8,238,0
202,0.0,tldr,8,239,0
203,0.0,tldr,8,240,0
204,0.0,tldr,8,241,0
205,0.0,tldr,8,242,0
206,0.0,tldr,8,243,0
207,62.5,tldr,8,226,5
208,0.0,tldr,8,244,0
209,0.0,tldr,8,245,0
210,0.0,tldr,8,246,0
211,0.0,tldr,8,247,0
212,0.0,tldr,8,248,0
213,0.0,tldr,8,249,0
214,0.0,tldr,8,250,0
215,0.0,tldr,8,251,0
216,0.0,tldr,8,252,0
217,62.5,tldr,8,227,5
218,50.0,tldr,8,228,4
219,37.5,tldr,8,229,3
220,50.0,tldr,8,230,4
221,50.0,tldr,8,231,4
222,12.5,tldr,8,232,1
223,12.5,tldr,8,233,1
224,87.5,tldr,8,253,7
225,0.0,tldr,8,262,0
226,37.5,tldr,8,263,3
227,25.0,tldr,8,264,2
228,25.0,tldr,8,265,2
229,25.0,tldr,8,266,2
230,25.0,tldr,8,267,2
231,0.0,tldr,8,268,0
232,0.0,tldr,8,269,0
233,12.5,tldr,8,270,1
234,12.5,tldr,8,271,1
235,62.5,tldr,8,254,5
236,25.0,tldr,8,272,2
237,12.5,tldr,8,273,1
238,12.5,tldr,8,274,1
239,37.5,tldr,8,275,3
240,62.5,tldr,8,276,5
241,0.0,tldr,8,277,0
242,0.0,tldr,8,278,0
243,0.0,tldr,8,279,0
244,0.0,tldr,8,280,0
245,37.5,tldr,8,255,3
246,50.0,tldr,8,256,4
247,37.5,tldr,8,257,3
248,62.5,tldr,8,258,5
249,75.0,tldr,8,259,6
250,25.0,tldr,8,260,2
251,0.0,tldr,8,261,0
252,100.0,tldr,8,281,8
253,0.0,tldr,8,290,0
254,25.0,tldr,8,291,2
255,12.5,tldr,8,292,1
256,12.5,tldr,8,293,1
257,0.0,tldr,8,294,0
258,0.0,tldr,8,295,0
259,0.0,tldr,8,296,0
260,0.0,tldr,8,297,0
261,0.0,tldr,8,298,0
262,0.0,tldr,8,299,0
263,50.0,tldr,8,282,4
264,0.0,tldr,8,300,0
265,0.0,tldr,8,301,0
266,0.0,tldr,8,302,0
267,0.0,tldr,8,303,0
268,0.0,tldr,8,304,0
269,12.5,tldr,8,305,1
270,12.5,tldr,8,306,1
271,0.0,tldr,8,307,0
272,0.0,tldr,8,308,0
273,0.0,tldr,8,283,0
274,25.0,tldr,8,284,2
275,50.0,tldr,8,285,4
276,25.0,tldr,8,286,2
277,25.0,tldr,8,287,2
278,50.0,tldr,8,288,4
279,12.5,tldr,8,289,1
280,100.0,tldr,8,309,8
281,12.5,tldr,8,318,1
282,25.0,tldr,8,319,2
283,37.5,tldr,8,320,3
284,87.5,tldr,8,321,7
285,37.5,tldr,8,322,3
286,0.0,tldr,8,323,0
287,0.0,tldr,8,324,0
288,0.0,tldr,8,325,0
289,0.0,tldr,8,326,0
290,0.0,tldr,8,327,0
291,12.5,tldr,8,310,1
292,0.0,tldr,8,328,0
293,0.0,tldr,8,329,0
294,0.0,tldr,8,330,0
295,0.0,tldr,8,331,0
296,0.0,tldr,8,332,0
297,0.0,tldr,8,333,0
298,0.0,tldr,8,334,0
299,0.0,tldr,8,335,0
300,0.0,tldr,8,336,0
301,37.5,tldr,8,311,3
302,50.0,tldr,8,312,4
303,25.0,tldr,8,313,2
304,12.5,tldr,8,314,1
305,37.5,tldr,8,315,3
306,75.0,tldr,8,316,6
307,50.0,tldr,8,317,4
308,100.0,tldr,8,337,8
309,25.0,tldr,8,346,2
310,0.0,tldr,8,347,0
311,0.0,tldr,8,348,0
312,0.0,tldr,8,349,0
313,0.0,tldr,8,350,0
314,0.0,tldr,8,351,0
315,0.0,tldr,8,352,0
316,0.0,tldr,8,353,0
317,0.0,tldr,8,354,0
318,0.0,tldr,8,355,0
319,50.0,tldr,8,338,4
320,0.0,tldr,8,356,0
321,0.0,tldr,8,357,0
322,0.0,tldr,8,358,0
323,0.0,tldr,8,359,0
324,0.0,tldr,8,360,0
325,0.0,tldr,8,361,0
326,0.0,tldr,8,362,0
327,0.0,tldr,8,363,0
328,0.0,tldr,8,364,0
329,37.5,tldr,8,339,3
330,50.0,tldr,8,340,4
331,0.0,tldr,8,341,0
332,12.5,tldr,8,342,1
333,75.0,tldr,8,343,6
334,12.5,tldr,8,344,1
335,37.5,tldr,8,345,3
336,25.0,tldr,8,365,2
337,12.5,tldr,8,374,1
338,50.0,tldr,8,375,4
339,12.5,tldr,8,376,1
340,50.0,tldr,8,377,4
341,50.0,tldr,8,378,4
342,12.5,tldr,8,379,1
343,0.0,tldr,8,380,0
344,0.0,tldr,8,381,0
345,0.0,tldr,8,382,0
346,0.0,tldr,8,383,0
347,62.5,tldr,8,366,5
348,0.0,tldr,8,384,0
349,0.0,tldr,8,385,0
350,0.0,tldr,8,386,0
351,0.0,tldr,8,387,0
352,0.0,tldr,8,388,0
353,0.0,tldr,8,389,0
354,0.0,tldr,8,390,0
355,0.0,tldr,8,391,0
356,0.0,tldr,8,392,0
357,50.0,tldr,8,367,4
358,37.5,tldr,8,368,3
359,25.0,tldr,8,369,2
360,37.5,tldr,8,370,3
361,37.5,tldr,8,371,3
362,12.5,tldr,8,372,1
363,25.0,tldr,8,373,2
